SKU,Produto,Qtd Vendida,Data,Bairro,Preço Unitário,Nome,Sobrenome,Gênero
HL1918,Carangueijo,5,2020-03-20,Conjunto Ceará,"R$ 45,00",Marcos,Peluzo,M
HL4379,Camarão,15,2020-03-21,Centro,"R$ 60,00",Gustavo,Silva,M
HL7348,Peixes,15,2020-12-21,Cais do Porto,"R$ 15,00",Lenon,Suzano,M
HL1918,Ostras,10,2020-03-21,Messejana,"R$ 70,00",Marina,Bruno,F
HL7348,Polvo,15,2020-03-21,Quintino Cunha,"R$ 55,00",Eduardo,Rodrigues,M
HL2714,Mexilhões,10,2020-03-21,Siqueira,"R$ 20,00",Bruno,Fahrnholz,M
HL7348,Ostras,5,2020-03-21,Barroso,"R$ 70,00",Rafaela,Chagas,F
HL1918,Ostras,25,2020-11-21,São João do Tauape,"R$ 70,00",Lucas,Pereira,M
HL9962,Camarão,15,2020-03-21,Aldeota,"R$ 60,00",Bruno,Garcia,M
HL4379,Mexilhões,25,2020-12-21,Novo Mondubim,"R$ 20,00",Carlos,Thome,M
HL1918,Camarão,5,2020-12-21,Barra do Ceará,"R$ 28,00",Kim,Silveira,F
HL7348,Ostras,15,2020-12-21,Centro,"R$ 70,00",Daniela,Neves,F
HL2714,Camarão,15,2020-03-21,Messejana,"R$ 60,00",Bernardo,Silva,M
HL4379,Mexilhões,10,2020-03-21,Passaré,"R$ 20,00",Lucas,Correa,M
HL7348,Carangueijo,20,2020-03-21,João XXIII,"R$ 45,00",Alvaro,Quindeler,M
HL8851,Ostras,25,2020-03-21,Engenheiro Luciano Cavalcante,"R$ 70,00",Matheus,Sapir,M
HL9962,Peixes,20,2020-11-21,Autran Nunes,"R$ 15,00",Gabrielle,Barreira,F
HL9962,Carangueijo,15,2020-03-21,Vila Velha,"R$ 45,00",Hiaiune,Nóbrega,M
HL8851,Ostras,25,2020-03-21,Vila Velha,"R$ 70,00",Célio,Silva,M
HL8851,Camarão,15,2020-03-21,Damas,"R$ 28,00",Paula,Silveira,F
HL1148,Carangueijo,25,2020-03-21,Jardim América,"R$ 45,00",Luiza,Binello,F
HL2714,Carangueijo,20,2020-12-21,Passaré,"R$ 45,00",Pedro,Isbelle,M
HL4379,Mexilhões,25,2020-03-21,Bom Jardim,"R$ 20,00",Marina,Arruda,F
HL4379,Carangueijo,5,2020-03-21,Itaperi,"R$ 45,00",Bruna,Thiele,F
HL7348,Peixes,5,2020-12-21,Centro,"R$ 15,00",Rubens,Rosa,M
HL4379,Camarão,15,2020-11-21,Novo Mondubim,"R$ 28,00",Rachel,Temporal,F
HL4379,Camarão,5,2020-11-21,Cocó,"R$ 28,00",Thomáz,Alves,M
HL4379,Camarão,5,2020-12-21,Novo Mondubim,"R$ 28,00",Livia,Santos,F
HL1918,Peixes,20,2020-03-21,Aerolândia,"R$ 15,00",Thayane,Oliveira,F
HL1918,Mexilhões,20,2020-03-22,Vila Velha,"R$ 20,00",Thomáz,Ferreira,M
HL4379,Polvo,10,2020-03-22,Siqueira,"R$ 55,00",Amanda,Pedrosa,F
HL8851,Camarão,5,2020-12-22,Granja Portugal,"R$ 28,00",Jônatas,Sagrillo,M
HL1918,Polvo,5,2020-03-22,Álvaro Weyne,"R$ 55,00",Raphael,Guedes,M
HL9962,Ostras,25,2020-03-22,Passaré,"R$ 70,00",Paula,Ramos,F
HL8851,Polvo,10,2020-03-22,Cidade dos Funcionários,"R$ 55,00",Fernanda,Nóbrega,F
HL1148,Polvo,15,2020-12-22,Paupina,"R$ 55,00",Bruna,Oliveira,F
HL1918,Camarão,20,2020-12-22,Conjunto Esperança,"R$ 60,00",Thiago,Firmino,M
HL1918,Camarão,10,2020-03-22,Parque Dois Irmãos,"R$ 28,00",Vivianne,Silva,F
HL1148,Camarão,5,2020-03-22,Bonsucesso,"R$ 60,00",Tiago,Oliveira,M
HL8851,Camarão,25,2020-11-22,Granja Portugal,"R$ 60,00",Andre,Pereira,M
HL7348,Ostras,25,2020-11-22,Messejana,"R$ 70,00",Leandro,Delgado,M
HL9962,Ostras,15,2020-12-22,Granja Lisboa,"R$ 70,00",João,Candido,M
HL4379,Polvo,10,2020-03-22,Pici,"R$ 55,00",Desirée,Assumpção,F
HL2714,Carangueijo,20,2020-03-22,Cocó,"R$ 45,00",Adriano,Silva,M
HL4379,Camarão,25,2020-03-22,Centro,"R$ 28,00",Bernardo,Guedes,M
HL1918,Ostras,10,2020-12-22,Novo Mondubim,"R$ 70,00",Gustavo,Bernhardt,M
HL1918,Ostras,20,2020-11-22,Edson Queiroz,"R$ 70,00",Gabrielle,Bernhardt,F
HL1918,Polvo,5,2020-03-22,Pici,"R$ 55,00",Raísa,Fanara,F
HL8851,Camarão,10,2020-03-23,Cajazeiras,"R$ 28,00",Daniela,Silva,F
HL9962,Ostras,5,2020-03-23,Ancuri,"R$ 70,00",João,Guimarães,M
HL1918,Camarão,5,2020-03-23,Pici,"R$ 28,00",Bernardo,Albino,M
HL4379,Camarão,5,2020-12-23,Edson Queiroz,"R$ 60,00",Iuri,Mello,M
HL9962,Mexilhões,15,2020-03-23,Vila Velha,"R$ 20,00",Barbara,Soares,F
HL4379,Mexilhões,10,2020-03-23,Novo Mondubim,"R$ 20,00",Eduardo,Bastazini,M
HL1918,Carangueijo,10,2020-03-23,Centro,"R$ 45,00",Eduardo,Fioretti,M
HL1918,Camarão,25,2020-03-23,Jangurussu,"R$ 60,00",Thayane,Rangel,F
HL1918,Camarão,5,2020-12-23,Antônio Diogo,"R$ 28,00",Lucas,Passos,M
HL4379,Mexilhões,20,2020-12-23,Montese,"R$ 20,00",Sylvio,Bittencourt,M
HL1918,Polvo,15,2020-12-23,Barra do Ceará,"R$ 55,00",Juan,Carneiro,M
HL7348,Peixes,15,2020-12-23,Benfica,"R$ 15,00",Rafaela,Mendes,F
HL1918,Mexilhões,10,2020-11-23,Messejana,"R$ 20,00",Gabriel,Fonseca,M
HL1918,Mexilhões,15,2020-12-23,Conjunto Esperança,"R$ 20,00",Gabrielle,Mendes,F
HL4379,Camarão,25,2020-03-23,Rodolfo Teófilo,"R$ 60,00",Tiago,Mesquita,M
HL1918,Camarão,25,2020-03-23,Álvaro Weyne,"R$ 60,00",Lorena,Junior,F
HL1918,Camarão,5,2020-11-23,Presidente Kennedy,"R$ 28,00",Patrick,Almeida,M
HL4379,Camarão,15,2020-12-23,Montese,"R$ 60,00",Alvaro,Chein,M
HL4379,Polvo,25,2020-12-23,Serrinha,"R$ 55,00",Rafaela,Aragão,F
HL4379,Peixes,15,2020-12-23,Vicente Pinzon,"R$ 15,00",Guilherme,Mattos,M
HL1148,Carangueijo,5,2020-03-23,Benfica,"R$ 45,00",Lorena,Felippe,F
HL1148,Mexilhões,20,2020-11-23,Damas,"R$ 20,00",Rodrigo,Aliani,M
HL4379,Polvo,5,2020-12-23,Cambeba,"R$ 55,00",Carolina,Chou,F
HL8851,Carangueijo,20,2020-03-23,Aerolândia,"R$ 45,00",Adriano,Thome,M
HL8851,Carangueijo,10,2020-12-23,Boa Vista,"R$ 45,00",Roberta,Fernandes,F
HL1918,Camarão,15,2020-11-23,Lagoa Redonda,"R$ 28,00",Isabella,Kranz,F
HL4379,Mexilhões,20,2020-12-23,Parque Dois Irmãos,"R$ 20,00",Vivianne,Faria,F
HL7348,Polvo,20,2020-03-23,Granja Lisboa,"R$ 55,00",Mateus,Silva,M
HL8851,Camarão,20,2020-12-23,Henrique Jorge,"R$ 60,00",Clara,Gomes,F
HL1918,Camarão,15,2020-03-23,Novo Mondubim,"R$ 28,00",Isabelle,Forte,F
HL1918,Camarão,5,2020-11-23,Vicente Pinzon,"R$ 60,00",Kim,Costa,F
HL7348,Mexilhões,15,2020-11-23,Jardim das Oliveiras,"R$ 20,00",Vanessa,Sone,F
HL1148,Carangueijo,20,2020-11-24,Prefeito José Walter,"R$ 45,00",Beatriz,Velucci,F
HL1918,Ostras,25,2020-03-24,Centro,"R$ 70,00",Isabella,Feio,F
HL8851,Ostras,15,2020-03-24,Sabiaguaba,"R$ 70,00",Stephanie,Azevedo,F
HL1918,Mexilhões,25,2020-12-24,Centro,"R$ 20,00",Guilherme,Figueiredo,M
HL1148,Camarão,5,2020-12-24,Quintino Cunha,"R$ 28,00",Júlio,Junior,M
HL2714,Carangueijo,20,2020-11-24,Lagoa Redonda,"R$ 45,00",João,Borges,M
HL4379,Ostras,20,2020-03-24,Jardim das Oliveiras,"R$ 70,00",Lucas,Calbucci,M
HL1918,Mexilhões,20,2020-11-24,Ancuri,"R$ 20,00",Anna,Moura,F
HL4379,Mexilhões,15,2020-03-24,Sabiaguaba,"R$ 20,00",Thiago,Garcia,M
HL4379,Peixes,10,2020-03-24,Autran Nunes,"R$ 15,00",Fernanda,Rodrigues,F
HL4379,Ostras,20,2020-03-24,Lagoa Redonda,"R$ 70,00",André,Cunha,M
HL8851,Peixes,25,2020-12-24,Aerolândia,"R$ 15,00",Maria,Silva,F
HL1148,Polvo,5,2020-03-24,João XXIII,"R$ 55,00",Luiza,Zakhm,F
HL4379,Camarão,5,2020-11-24,Jardim das Oliveiras,"R$ 60,00",Audir,Souza,M
HL7348,Camarão,20,2020-03-24,Sapiranga,"R$ 28,00",Gabriel,Mello,M
HL1918,Mexilhões,10,2020-03-24,Parquelândia,"R$ 20,00",Gabriel,Pedrosa,M
HL9962,Camarão,25,2020-03-24,Antônio Diogo,"R$ 60,00",Thomáz,Vannier,M
HL4379,Carangueijo,15,2020-03-24,Barra do Ceará,"R$ 45,00",Giselia,Sone,F
HL9962,Camarão,5,2020-11-24,Centro,"R$ 60,00",Lais,Kranz,F
HL4379,Polvo,10,2020-12-24,Jangurussu,"R$ 55,00",Thainá,Ferreira,F
HL9962,Mexilhões,15,2020-03-24,Novo Mondubim,"R$ 20,00",Beatriz,Pereira,F
HL8851,Camarão,10,2020-12-24,Centro,"R$ 60,00",Marina,Marchesi,F
HL4379,Peixes,10,2020-03-24,Lagoa Redonda,"R$ 15,00",Paola,Silveira,F
HL1918,Camarão,15,2020-12-24,Jóquei Clube,"R$ 28,00",Caroll,Gouvêa,F
HL4379,Mexilhões,15,2020-12-25,Vicente Pinzon,"R$ 20,00",Lucas,Caldas,M
HL1148,Camarão,10,2020-03-25,Pici,"R$ 28,00",Lucas,Guimarães,M
HL4379,Camarão,20,2020-03-25,Vila Velha,"R$ 28,00",Amanda,Silva,F
HL1918,Mexilhões,5,2020-03-25,Granja Portugal,"R$ 20,00",Lucas,Siqueira,M
HL8851,Polvo,25,2020-03-25,Parque Araxá,"R$ 55,00",Luiz,Manhães,M
HL8851,Mexilhões,15,2020-03-25,Montese,"R$ 20,00",José,Souza,M
HL8851,Camarão,5,2020-12-25,Carlito Pamplona,"R$ 60,00",Carolina,Araujo,F
HL4379,Ostras,15,2020-03-25,Parque Dois Irmãos,"R$ 70,00",Raíssa,Melo,F
HL8851,Ostras,25,2020-11-25,Amadeu Furtado,"R$ 70,00",Aline,Marins,F
HL9962,Carangueijo,25,2020-03-25,Bom Jardim,"R$ 45,00",Daniel,Araújo,M
HL8851,Polvo,10,2020-03-25,Antônio Diogo,"R$ 55,00",Pedro,Santos,M
HL1918,Polvo,10,2020-03-25,Prefeito José Walter,"R$ 55,00",Carlos,Carvalho,M
HL2714,Camarão,25,2020-12-25,Rodolfo Teófilo,"R$ 28,00",Maike,Valente,M
HL1918,Polvo,20,2020-03-25,Passaré,"R$ 55,00",Beatriz,Silva,F
HL4379,Polvo,10,2020-03-25,Floresta,"R$ 55,00",Bruna,Mendonça,F
HL8851,Camarão,25,2020-03-25,Demócrito Rocha,"R$ 28,00",Gustavo,Moura,M
HL9962,Polvo,10,2020-03-25,Sapiranga,"R$ 55,00",Ruan,Jorge,M
HL4379,Ostras,20,2020-12-25,Sapiranga,"R$ 70,00",Larissa,Cardoso,F
HL2714,Carangueijo,15,2020-03-25,Prefeito José Walter,"R$ 45,00",Gabriel,Andrade,M
HL1918,Ostras,5,2020-03-25,Jardim Iracema,"R$ 70,00",Julia,Ronfini,F
HL9962,Mexilhões,25,2020-03-25,Bom Jardim,"R$ 20,00",Luis,Correa,F
HL4379,Camarão,25,2020-03-25,Moura Brasil,"R$ 28,00",Pedro,Duarte,M
HL4379,Carangueijo,15,2020-03-25,Barra do Ceará,"R$ 45,00",Stephanie,Cavalcanti,F
HL2714,Camarão,10,2020-03-25,Parque Dois Irmãos,"R$ 60,00",Helena,Michetti,F
HL8851,Polvo,20,2020-03-25,Jardim Iracema,"R$ 55,00",Patrícia,Alves,F
HL1918,Camarão,20,2020-11-25,Aerolândia,"R$ 60,00",Antonio,Assunção,M
HL8851,Camarão,20,2020-12-25,Vila Velha,"R$ 28,00",Karine,Calbucci,F
HL1918,Mexilhões,25,2020-03-25,Bonsucesso,"R$ 20,00",Bárbara,Melo,M
HL7348,Camarão,20,2020-03-25,Vila Velha,"R$ 28,00",Patrícia,Borges,F
HL2714,Polvo,25,2020-11-25,Carlito Pamplona,"R$ 55,00",Danilo,Souza,M
HL2714,Peixes,10,2020-12-25,Dionisio Torres,"R$ 15,00",Pedro,Lopes,M
HL1148,Camarão,15,2020-11-26,Centro,"R$ 60,00",Rodrigo,Felippe,M
HL4379,Peixes,25,2020-03-26,Pici,"R$ 15,00",Ulisses,Farias,M
HL1918,Camarão,20,2020-11-26,Bela Vista,"R$ 28,00",Victor,Varella,M
HL1918,Camarão,5,2020-03-26,Jardim América,"R$ 60,00",Gabriela,Soares,F
HL1148,Camarão,5,2020-03-26,Parangaba,"R$ 28,00",Renan,Correa,M
HL1918,Polvo,15,2020-11-26,Parangaba,"R$ 55,00",Vitor,Rodrigues,M
HL1148,Camarão,5,2020-03-26,Prefeito José Walter,"R$ 60,00",Leonardo,Villanova,M
HL1148,Peixes,25,2020-03-26,Barroso,"R$ 15,00",Hiaiune,Faria,M
HL9962,Carangueijo,20,2020-12-26,Aldeota,"R$ 45,00",Fernanda,Codeceira,F
HL4379,Camarão,10,2020-03-26,Novo Mondubim,"R$ 28,00",Livia,Fonseca,F
HL1918,Ostras,5,2020-03-26,Conjunto Ceará,"R$ 70,00",Guilherme,Valente,M
HL1148,Mexilhões,10,2020-03-26,Varjota,"R$ 20,00",Rodrigo,Barroso,M
HL4379,Camarão,25,2020-03-26,Jóquei Clube,"R$ 60,00",Ravena,Mesquita,F
HL9962,Polvo,5,2020-03-26,Vila Velha,"R$ 55,00",Jeferson,Aragão,M
HL4379,Ostras,15,2020-11-26,Centro,"R$ 70,00",Rafael,Filho,M
HL7348,Mexilhões,5,2020-12-26,Jardim Guanabara,"R$ 20,00",Iuri,Cardoso,M
HL2714,Peixes,20,2020-11-26,Vila Velha,"R$ 15,00",Ana,Ramos,F
HL4379,Peixes,5,2020-03-26,Vila Velha,"R$ 15,00",Jônatas,Monteiro,M
HL1918,Camarão,10,2020-11-26,Parangaba,"R$ 28,00",Michelle,Veloso,F
HL1918,Mexilhões,15,2020-03-26,Centro,"R$ 20,00",Izabel,Goulart,F
HL8851,Mexilhões,15,2020-11-26,Passaré,"R$ 20,00",Ramon,Pedrosa,M
HL9962,Carangueijo,5,2020-12-26,Sabiaguaba,"R$ 45,00",Felipe,Martins,M
HL1918,Carangueijo,10,2020-12-26,Barra do Ceará,"R$ 45,00",Silvio,Santos,M
HL1918,Mexilhões,5,2020-03-26,Farias Brito,"R$ 20,00",Itai,Puntel,M
HL7348,Mexilhões,25,2020-03-26,Aerolândia,"R$ 20,00",Paulo,Felippe,M
HL9962,Mexilhões,10,2020-12-26,Montese,"R$ 20,00",Diego,Sapir,M
HL9962,Camarão,15,2020-12-26,Cidade 2000,"R$ 60,00",Natália,Fontoura,F
HL4379,Mexilhões,20,2020-03-26,Álvaro Weyne,"R$ 20,00",David,Cardoso,M
HL8851,Mexilhões,5,2020-03-27,Parangaba,"R$ 20,00",Gabrielle,Pedrosa,F
HL7348,Ostras,5,2020-11-27,Granja Portugal,"R$ 70,00",Allan,Vianna,M
HL4379,Camarão,10,2020-03-27,Canindezinho,"R$ 28,00",Bernardo,Marinho,M
HL4379,Polvo,5,2020-12-27,Dionisio Torres,"R$ 55,00",Mateus,Santos,M
HL4379,Peixes,15,2020-03-27,Barroso,"R$ 15,00",Fabio,Duque,M
HL1918,Camarão,10,2020-03-27,Prefeito José Walter,"R$ 28,00",Tadeu,Marques,M
HL9962,Carangueijo,10,2020-03-27,Jardim Iracema,"R$ 45,00",Adrielle,Rubim,F
HL2714,Carangueijo,15,2020-12-27,Jardim América,"R$ 45,00",Guilherme,Maia,M
HL8851,Camarão,25,2020-03-27,Barroso,"R$ 60,00",Roberto,Mesquita,M
HL4379,Ostras,25,2020-03-27,Floresta,"R$ 70,00",João,Cardoso,M
HL8851,Carangueijo,20,2020-03-27,Prefeito José Walter,"R$ 45,00",Raísa,Gasperi,F
HL1918,Carangueijo,15,2020-03-27,Patriolino Ribeiro,"R$ 45,00",David,Ortiz,M
HL1918,Camarão,25,2020-12-27,José de Alencar,"R$ 28,00",Adriano,Sepúlveda,M
HL8851,Carangueijo,15,2020-03-27,Jacarecanga,"R$ 45,00",Bruna,Chou,F
HL4379,Polvo,10,2020-11-27,Lagoa Redonda,"R$ 55,00",João,Jordao,M
HL1148,Camarão,15,2020-03-27,Barra do Ceará,"R$ 60,00",Gustavo,Merotto,M
HL4379,Mexilhões,25,2020-03-27,Mondubim,"R$ 20,00",Pedro,Fernandes,M
HL1918,Camarão,20,2020-11-27,Bom Jardim,"R$ 28,00",Jônatas,Carvalho,M
HL2714,Camarão,5,2020-03-27,Prefeito José Walter,"R$ 28,00",Jéssica,Ferman,F
HL1148,Mexilhões,10,2020-03-27,Jangurussu,"R$ 20,00",Ana,Palmeira,F
HL1918,Peixes,10,2020-03-27,Prefeito José Walter,"R$ 15,00",Juliana,Nogueira,F
HL1918,Peixes,20,2020-12-27,Parque Santa Maria,"R$ 15,00",Anna,Silva,F
HL1148,Polvo,25,2020-11-27,Henrique Jorge,"R$ 55,00",Mariana,Boccaletti,F
HL1918,Mexilhões,10,2020-03-27,Itaperi,"R$ 20,00",Adrielle,Boccaletti,F
HL1148,Peixes,15,2020-03-27,Bom Jardim,"R$ 15,00",Andre,Jordao,M
HL8851,Ostras,10,2020-03-27,Meireles,"R$ 70,00",Adriana,Azevedo,F
HL1918,Mexilhões,15,2020-03-27,Messejana,"R$ 20,00",Stephanie,Ferreira,F
HL2714,Mexilhões,5,2020-03-27,Floresta,"R$ 20,00",Maurício,Fonseca,M
HL8851,Camarão,20,2020-12-27,Quintino Cunha,"R$ 28,00",Elena,Castilho,F
HL1918,Peixes,15,2020-03-28,Manuel Sátiro,"R$ 15,00",Victoria,Martins,F
HL1148,Ostras,15,2020-03-28,Cambeba,"R$ 70,00",Amanda,Oliveira,F
HL2714,Mexilhões,20,2020-12-28,Antônio Diogo,"R$ 20,00",Luana,Carvalho,F
HL4379,Mexilhões,20,2020-03-28,Itaoca,"R$ 20,00",Ana,Chagas,F
HL1148,Mexilhões,20,2020-03-28,Sapiranga,"R$ 20,00",José,Fernandes,M
HL9962,Ostras,20,2020-12-28,Jardim das Oliveiras,"R$ 70,00",João,Amaral,M
HL1918,Polvo,5,2020-03-28,Vicente Pinzon,"R$ 55,00",Mariana,Almeida,F
HL8851,Ostras,20,2020-12-28,Floresta,"R$ 70,00",Leandro,Teixeira,M
HL4379,Peixes,10,2020-12-28,Parangaba,"R$ 15,00",Natália,Tanaka,F
HL4379,Polvo,5,2020-12-28,Mondubim,"R$ 55,00",Gustavo,Junior,M
HL7348,Peixes,20,2020-12-28,Benfica,"R$ 15,00",Rafael,Lyra,M
HL1918,Ostras,5,2020-03-28,Amadeu Furtado,"R$ 70,00",Ana,Souza,F
HL9962,Carangueijo,25,2020-11-28,Prefeito José Walter,"R$ 45,00",Carolina,Soares,F
HL1918,Peixes,20,2020-12-28,Conjunto Ceará,"R$ 15,00",Guilherme,Allevato,M
HL4379,Mexilhões,15,2020-12-28,Olavo Oliveira,"R$ 20,00",Lucas,Rocha,M
HL1918,Ostras,5,2020-03-28,Floresta,"R$ 70,00",Thaís,Galvão,F
HL1148,Peixes,15,2020-03-28,Mondubim,"R$ 15,00",Lucas,Barbosa,M
HL1918,Ostras,5,2020-12-28,Conjunto Esperança,"R$ 70,00",Bernardo,Delgado,M
HL7348,Polvo,25,2020-03-28,Pici,"R$ 55,00",Júlio,Londero,M
HL1918,Camarão,15,2020-03-28,Bom Jardim,"R$ 60,00",João,Essaber,M
HL1148,Ostras,20,2020-03-28,Bela Vista,"R$ 70,00",Larissa,Ladogano,F
HL8851,Camarão,15,2020-03-28,Vila Velha,"R$ 28,00",Lunna,Carneiro,F
HL2714,Carangueijo,25,2020-03-28,Parangaba,"R$ 45,00",Caio,Portela,M
HL1918,Camarão,25,2020-03-28,Jardim das Oliveiras,"R$ 28,00",Paloma,Santos,F
HL8851,Mexilhões,15,2020-03-28,Lagoa Redonda,"R$ 20,00",Camila,Bhering,F
HL8851,Camarão,20,2020-12-28,Benfica,"R$ 60,00",Julia,Aliani,F
HL2714,Peixes,25,2020-12-28,Granja Lisboa,"R$ 15,00",Ulisses,Kranz,M
HL7348,Camarão,25,2020-11-28,Benfica,"R$ 60,00",Raíza,Guedes,F
HL1148,Peixes,10,2020-03-28,Jardim Cearense,"R$ 15,00",Laura,Vilela,F
HL1148,Polvo,20,2020-12-29,Parque Dois Irmãos,"R$ 55,00",Antonio,Alves,M
HL1918,Ostras,10,2020-03-29,Aldeota,"R$ 70,00",Ylana,Ferreira,F
HL9962,Mexilhões,10,2020-03-29,Quintino Cunha,"R$ 20,00",Juliana,Souza,F
HL1918,Mexilhões,15,2020-03-29,Varjota,"R$ 20,00",Alon,Rosa,M
HL4379,Carangueijo,5,2020-12-29,Barra do Ceará,"R$ 45,00",Arthur,Martins,M
HL1148,Carangueijo,10,2020-03-29,Jardim Guanabara,"R$ 45,00",Jônatas,Almeida,M
HL1148,Ostras,5,2020-03-29,Quintino Cunha,"R$ 70,00",Arthur,Correa,M
HL1918,Carangueijo,10,2020-12-29,Siqueira,"R$ 45,00",Rodrigo,Freire,M
HL1918,Ostras,5,2020-03-29,Montese,"R$ 70,00",Milena,Boccaletti,F
HL8851,Carangueijo,5,2020-03-29,Centro,"R$ 45,00",Beatriz,Vieira,F
HL9962,Peixes,25,2020-03-29,Centro,"R$ 15,00",Wilson,Veloso,M
HL1148,Carangueijo,5,2020-03-29,Passaré,"R$ 45,00",Ian,Mello,M
HL4379,Peixes,15,2020-03-29,Presidente Kennedy,"R$ 15,00",Marina,Melo,F
HL7348,Camarão,15,2020-03-29,Pici,"R$ 60,00",Pedro,Mello,M
HL8851,Mexilhões,5,2020-03-29,João XXIII,"R$ 20,00",Henrique,Chafin,M
HL7348,Carangueijo,5,2020-03-29,Paupina,"R$ 45,00",Silvio,Assumpção,M
HL7348,Ostras,15,2020-03-29,Autran Nunes,"R$ 70,00",Matheus,Marques,M
HL2714,Mexilhões,5,2020-03-29,Jardim Guanabara,"R$ 20,00",Beatriz,Appel,F
HL2714,Camarão,20,2020-11-29,Aldeota,"R$ 60,00",Stefan,Velucci,M
HL2714,Camarão,20,2020-11-29,São Gerardo,"R$ 60,00",Matheus,Fonseca,M
HL8851,Carangueijo,5,2020-03-29,Montese,"R$ 45,00",Juliana,Rodrigues,F
HL1918,Ostras,20,2020-03-29,Quintino Cunha,"R$ 70,00",Pedro,Correa,M
HL4379,Peixes,25,2020-12-29,Quintino Cunha,"R$ 15,00",Nathan,Manhães,M
HL1918,Polvo,20,2020-03-29,Bonsucesso,"R$ 55,00",Gabriela,Garcia,F
HL1918,Camarão,10,2020-12-30,Montese,"R$ 28,00",Jessica,Monteiro,F
HL4379,Mexilhões,25,2020-12-30,Aldeota,"R$ 20,00",Luíza,Sone,F
HL4379,Camarão,25,2020-03-30,Barra do Ceará,"R$ 60,00",Bruno,Moraes,M
HL4379,Camarão,25,2020-03-30,Parque Dois Irmãos,"R$ 28,00",Mateus,Assumpção,M
HL4379,Camarão,10,2020-03-30,Ancuri,"R$ 28,00",Thales,Silva,M
HL4379,Mexilhões,15,2020-12-30,Messejana,"R$ 20,00",Marina,Soares,F
HL4379,Peixes,25,2020-03-30,Benfica,"R$ 15,00",Breno,Silva,M
HL7348,Mexilhões,25,2020-11-30,Manuel Sátiro,"R$ 20,00",Roberto,Araujo,M
HL7348,Camarão,15,2020-12-30,Engenheiro Luciano Cavalcante,"R$ 60,00",Giovana,Guimarães,F
HL8851,Carangueijo,25,2020-12-30,Serrinha,"R$ 45,00",Guilherme,Paz,M
HL4379,Polvo,20,2020-03-30,Centro,"R$ 55,00",Anna,Amaral,F
HL1918,Camarão,20,2020-12-30,Parque Genibaú,"R$ 60,00",Beatriz,Ortiz,F
HL4379,Polvo,5,2020-12-30,Lagoa Redonda,"R$ 55,00",Bernardo,Velucci,M
HL9962,Camarão,20,2020-03-30,Cristo Redentor,"R$ 60,00",Isabella,Appel,F
HL4379,Carangueijo,10,2020-03-30,Mondubim,"R$ 45,00",Ana,Londero,F
HL4379,Ostras,15,2020-03-30,Papicu,"R$ 70,00",Henrique,Pinto,M
HL4379,Camarão,20,2020-03-30,Monte Castelo,"R$ 60,00",Thiago,Figueiredo,M
HL4379,Polvo,15,2020-11-30,Cajazeiras,"R$ 55,00",Alon,Carneiro,M
HL8851,Peixes,15,2020-12-30,Quintino Cunha,"R$ 15,00",Adrielle,Bastazini,F
HL9962,Carangueijo,15,2020-03-30,Bom Jardim,"R$ 45,00",Victor,Pinto,M
HL1918,Camarão,15,2020-03-30,Centro,"R$ 60,00",Isabela,Barreto,F
HL7348,Polvo,25,2020-03-30,Cambeba,"R$ 55,00",Wilson,Silva,M
HL9962,Ostras,15,2020-03-30,Antônio Diogo,"R$ 70,00",Livia,Silva,F
HL9962,Camarão,5,2020-03-30,Vila Velha,"R$ 28,00",Raphael,Almeida,M
HL2714,Peixes,25,2020-03-30,Serrinha,"R$ 15,00",Monique,Ferreira,F
HL1918,Peixes,10,2020-03-30,Engenheiro Luciano Cavalcante,"R$ 15,00",Pedro,Pereira,M
HL1918,Camarão,15,2020-03-30,João XXIII,"R$ 28,00",Andre,Procaci,M
HL1148,Peixes,10,2020-03-30,Vila Velha,"R$ 15,00",Isabela,Carvalho,F
HL8851,Camarão,20,2020-03-30,Henrique Jorge,"R$ 60,00",Jeferson,Rodrigues,M
HL9962,Polvo,5,2020-03-30,Antônio Diogo,"R$ 55,00",Ana,Amaral,F
HL2714,Peixes,5,2020-11-30,Mucuripe,"R$ 15,00",Gustavo,Assis,M
HL1918,Ostras,25,2020-12-31,Antônio Diogo,"R$ 70,00",Lázaro,Lima,M
HL4379,Camarão,10,2020-12-31,Granja Portugal,"R$ 28,00",Danilo,Fahrnholz,M
HL1918,Camarão,15,2020-03-31,Sabiaguaba,"R$ 28,00",Roberta,Assis,F
HL9962,Mexilhões,25,2020-03-31,Aerolândia,"R$ 20,00",Bruno,Cardoso,M
HL9962,Camarão,15,2020-03-31,Ancuri,"R$ 60,00",José,Seixas,M
HL2714,Polvo,25,2020-12-31,Vila Ellery,"R$ 55,00",Carolina,Passos,F
HL2714,Peixes,5,2020-03-31,Sapiranga,"R$ 15,00",Raísa,Soares,F
HL8851,Mexilhões,25,2020-12-31,Paupina,"R$ 20,00",Juliana,Pedrosa,F
HL7348,Camarão,15,2020-03-31,Quintino Cunha,"R$ 28,00",Lorena,Sapir,F
HL8851,Mexilhões,15,2020-12-31,Passaré,"R$ 20,00",Pedro,Chagas,M
HL4379,Camarão,15,2020-03-31,Cocó,"R$ 28,00",Victor,Conceição,M
HL1918,Camarão,20,2020-12-31,Lagoa Redonda,"R$ 28,00",Paola,Almeida,F
HL1918,Ostras,5,2020-03-31,Lagoa Redonda,"R$ 70,00",Pedro,Rubim,M
